31,01,15080,0.0150,0.0150,0.0150,0.0150,20071001,20071231
31,01,37000,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,40605,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,50020,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,51665,0.0100,0.0100,0.0100,0.0100,20061001,20070930
31,01,51665,0.0150,0.0150,0.0150,0.0150,20071001,20130331
31,01,51665,0.0200,0.0200,0.0200,0.0200,20130401,29991231
31,01,04230,0.0150,0.0150,0.0150,0.0150,20090401,29991231
31,01,16340,0.0150,0.0150,0.0150,0.0150,20081001,29991231
31,01,18405,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,17530,0.0100,0.0100,0.0100,0.0100,20130401,29991231
31,01,22430,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,11825,0.0050,0.0050,0.0050,0.0050,20061001,20101231
31,01,11825,0.0100,0.0100,0.0100,0.0100,20110101,29991231
31,01,16165,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,31325,0.0150,0.0150,0.0150,0.0150,20110401,29991231
31,01,01780,0.0100,0.0100,0.0100,0.0100,20070401,29991231
31,01,03495,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,07730,0.0100,0.0100,0.0100,0.0100,20061001,20100331
31,01,07730,0.0150,0.0150,0.0150,0.0150,20100401,29991231
31,01,37910,0.0100,0.0100,0.0100,0.0100,20061001,20121231
31,01,37910,0.0150,0.0150,0.0150,0.0150,20130101,29991231
31,01,03390,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,10635,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,35735,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,53835,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,26805,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,37560,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,07345,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,23655,0.0100,0.0100,0.0100,0.0100,20070101,29991231
31,01,07625,0.0100,0.0100,0.0100,0.0100,20130401,29991231
31,01,13365,0.0100,0.0100,0.0100,0.0100,20090401,29991231
31,01,19595,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,02690,0.0100,0.0100,0.0100,0.0100,20081001,20120930
31,01,30730,0.0150,0.0150,0.0150,0.0150,20121001,29991231
31,01,00975,0.0100,0.0100,0.0100,0.0100,20061001,20110331
31,01,00975,0.0150,0.0150,0.0150,0.0150,20110401,20130331
31,01,00975,0.0200,0.0200,0.0200,0.0200,20130401,29991231
31,01,41130,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,02550,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,08675,0.0100,0.0100,0.0100,0.0100,20090401,29991231
31,01,37105,0.0100,0.0100,0.0100,0.0100,20061001,20120930
31,01,37105,0.0150,0.0150,0.0150,0.0150,20121001,29991231
31,01,47500,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,33250,0.0100,0.0100,0.0100,0.0100,20090401,29991231
31,01,12140,0.0100,0.0100,0.0100,0.0100,20070101,29991231
31,01,43265,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,12455,0.0100,0.0100,0.0100,0.0100,20090401,29991231
31,01,13085,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,16410,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,24530,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,39590,0.0100,0.0100,0.0100,0.0100,20061001,20110331
31,01,39590,0.0150,0.0150,0.0150,0.0150,20110401,29991231
31,01,47150,0.0100,0.0100,0.0100,0.0100,20130101,29991231
31,01,48480,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,32340,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,35980,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,38610,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,46625,0.0100,0.0100,0.0100,0.0100,20070401,29991231
31,01,25475,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,05455,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,11230,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,11440,0.0100,0.0100,0.0100,0.0100,20090401,29991231
31,01,34370,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,50370,0.0100,0.0100,0.0100,0.0100,20061001,20130331
31,01,50370,0.0150,0.0150,0.0150,0.0150,20130401,29991231
31,01,51735,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,04300,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,28000,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,30345,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,51770,0.0100,0.0100,0.0100,0.0100,20110401,29991231
31,01,35000,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,30240,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,34230,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,34615,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,08535,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,09165,0.0100,0.0100,0.0100,0.0100,20070401,29991231
31,01,45400,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,03285,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,06295,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,17810,0.0100,0.0100,0.0100,0.0100,20061001,20110331
31,01,17810,0.0150,0.0150,0.0150,0.0150,20110401,29991231
31,01,18475,0.0100,0.0100,0.0100,0.0100,20061001,20101231
31,01,18475,0.0150,0.0150,0.0150,0.0150,20110101,29991231
31,01,02655,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,06750,0.0100,0.0100,0.0100,0.0100,20110101,29991231
31,01,38960,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,33880,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,47815,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,13505,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,33705,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,38190,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,48235,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,38575,0.0150,0.0150,0.0150,0.0150,20071001,29991231
31,01,19910,0.0100,0.0100,0.0100,0.0100,20121001,29991231
31,01,04615,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,22640,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,29085,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,37595,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,39100,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,39170,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,10110,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,13890,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,23480,0.0100,0.0100,0.0100,0.0100,20061001,20110331
31,01,23480,0.0150,0.0150,0.0150,0.0150,20110401,29991231
31,01,32585,0.0150,0.0150,0.0150,0.0150,20090401,29991231
31,01,34230,0.0150,0.0150,0.0150,0.0150,20100401,29991231
31,01,37525,0.0100,0.0100,0.0100,0.0100,20061001,20091231
31,01,37525,0.0150,0.0150,0.0150,0.0150,20100101,29991231
31,01,47465,0.0150,0.0150,0.0150,0.0150,20100101,29991231
31,01,29925,0.0100,0.0100,0.0100,0.0100,20061001,20080630
31,01,29925,0.0150,0.0150,0.0150,0.0150,20080701,29991231
31,01,16655,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,03215,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,11370,0.0100,0.0100,0.0100,0.0100,20061001,20110331
31,01,11370,0.0150,0.0150,0.0150,0.0150,20110401,29991231
31,01,17775,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,52960,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,03950,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,20260,0.0150,0.0150,0.0150,0.0150,20070401,29991231
31,01,26385,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,38295,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,46520,0.0150,0.0150,0.0150,0.0150,20110401,29991231
31,01,02305,0.0100,0.0100,0.0100,0.0100,20061001,20110930
31,01,02305,0.0150,0.0150,0.0150,0.0150,20111001,29991231
31,01,08570,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,50965,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,18580,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,32410,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,32830,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,44245,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,48585,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,10495,0.0100,0.0100,0.0100,0.0100,20130401,29991231
31,01,32060,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,44420,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,19350,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,21730,0.0150,0.0150,0.0150,0.0150,20061001,20080331
31,01,21730,0.0100,0.0100,0.0100,0.0100,20080401,29991231
31,01,42775,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,29470,0.0100,0.0100,0.0100,0.0100,20061001,20071231
31,01,29470,0.0150,0.0150,0.0150,0.0150,20080101,29991231
31,01,21240,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,09095,0.0100,0.0100,0.0100,0.0100,20090401,29991231
31,01,21905,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,23410,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,38750,0.0100,0.0100,0.0100,0.0100,20090101,29991231
31,01,01850,0.0100,0.0100,0.0100,0.0100,20110401,29991231
31,01,37280,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,01990,0.0150,0.0150,0.0150,0.0150,20130401,29991231
31,01,05350,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,51840,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,05560,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,20365,0.0100,0.0100,0.0100,0.0100,20061001,29991231
31,01,40920,0.0100,0.0100,0.0100,0.0100,20061001,20090930
31,01,40920,0.0150,0.0150,0.0150,0.0150,20091001,29991231
31,01,20225,0.0050,0.0050,0.0050,0.0050,20061001,20091231
31,01,20225,0.0150,0.0150,0.0150,0.0150,20100101,29991231
31,01,22080,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,29960,0.0150,0.0150,0.0150,0.0150,20061001,29991231
31,01,54045,0.0150,0.0150,0.0150,0.0150,20061001,29991231
